,user_id,order_date,point,comment,order_no,order_item
13349,be,2018년 07월 25일,4,혼자 살다 보니 왠지 배달음식 하나에도 신경을 더 쓰게 된다는 ... 일단 제가 최애 하는 아보카도가 밥이랑 잘 어울러져서 같이 가니 뭔가 고소 하면서도 연어맛이 같이 잘 어우러지더라구요 찹쌀구이는 생각보다 쫄깃한 맛이 덜해서 . 좀 아쉽기는 했지만 그래도 건강하게 배불리 잘 먹었습니당 <U+0001F60A><U+203C><U+FE0F>,1053,허니갈릭 닭가슴살 시저샐러드
13350,ze,2018년 07월 25일,4,건강해지는 느낌이네요. 알밥도 맛나고 잘먹음,1052,비빔명란 가라아케동
13351,ze,2018년 07월 25일,4,건강해지는 느낌이네요. 알밥도 맛나고 잘먹음,1052,명란마요밥
13352,ze,2018년 07월 25일,4,건강해지는 느낌이네요. 알밥도 맛나고 잘먹음,1052,명란마요 가라아게 콤보
13353,le,2018년 07월 25일,4,맛있게 잘 먹었습니다,1051,매콤대패삼겹덮밥
13354,tg,2018년 07월 25일,5,가라아게 추가시킨건 안가져오셨지만 맛은굿,1050,매콤대패삼겹덮밥
13355,tg,2018년 07월 25일,5,가라아게 추가시킨건 안가져오셨지만 맛은굿,1050,소불고기 비빔밥
13356,tg,2018년 07월 25일,5,가라아게 추가시킨건 안가져오셨지만 맛은굿,1050,명란마요 가라아게 콤보
13357,wh,2018년 07월 25일,5,완전 맛있엇어요 <U+0001F495>,1049,소불고기 비빔밥
13358,wh,2018년 07월 25일,5,완전 맛있엇어요 <U+0001F495>,1049,코카콜라
13359,wh,2018년 07월 25일,5,완전 맛있엇어요 <U+0001F495>,1049,밥추가
13360,ta,2018년 07월 24일,5,다른음식들도 맛있게 잘먹고 새로운 메뉴로 재주문해봤어요~ 역시 맛있네요 ^^ 같이주문하신 회사분도 넘 잘먹었다고 하시더라고요~,1048,매콤대패삼겹덮밥
13361,ta,2018년 07월 24일,5,다른음식들도 맛있게 잘먹고 새로운 메뉴로 재주문해봤어요~ 역시 맛있네요 ^^ 같이주문하신 회사분도 넘 잘먹었다고 하시더라고요~,1048,스프라이트
13362,ta,2018년 07월 24일,5,다른음식들도 맛있게 잘먹고 새로운 메뉴로 재주문해봤어요~ 역시 맛있네요 ^^ 같이주문하신 회사분도 넘 잘먹었다고 하시더라고요~,1048,비빔명란 가라아케동
13363,ta,2018년 07월 24일,5,다른음식들도 맛있게 잘먹고 새로운 메뉴로 재주문해봤어요~ 역시 맛있네요 ^^ 같이주문하신 회사분도 넘 잘먹었다고 하시더라고요~,1048,스프라이트
13364,sw,2018년 07월 24일,4,생각보다 맛이 괜찮아요!,1047,매콤대패삼겹덮밥
13365,sw,2018년 07월 24일,4,생각보다 맛이 괜찮아요!,1047,매콤대패삼겹덮밥
13366,sw,2018년 07월 24일,4,생각보다 맛이 괜찮아요!,1047,명란마요 가라아게 콤보
13367,ka,2018년 07월 24일,5,너무 맛있어요. 지난번에도 시켜먹었는데 깔끔하고 맛있어요,1046,두툼한 통등심 가츠동
13368,ka,2018년 07월 24일,5,너무 맛있어요. 지난번에도 시켜먹었는데 깔끔하고 맛있어요,1046,비빔명란 가라아케동
13369,ka,2018년 07월 24일,5,너무 맛있어요. 지난번에도 시켜먹었는데 깔끔하고 맛있어요,1046,명란마요밥
13370,ta,2018년 07월 24일,3,고기양이 밥에 비해 적습니다 항상 깜끔합니다,1045,매콤대패삼겹덮밥
13371,ta,2018년 07월 24일,3,고기양이 밥에 비해 적습니다 항상 깜끔합니다,1045,멘보샤
13372,uk,2018년 07월 24일,4,음식깔끔하고 맛있는데 50분걸린다고 문자왔는데 1시간20분째 안오는중입니다 ..나가봐야되는데 전화도안돼고,1044,소불고기 비빔밥
13373,ry,2018년 07월 24일,5,기대했던 딱 그 맛이네요^^ 배송도 시간맞춰오고 좋아요,1043,두툼한 통등심 가츠동
13374,se,2018년 07월 23일,5,양이 꽤 되고 비빔밥 위 토핑들도 다양해서 맛있었어요.,1042,소불고기 비빔밥
13375,jh,2018년 07월 23일,5,역시 맛있었어요 피클을 좀더많이주심 더좋을것같아요 깔끔하고 배달음식이 아닌 음닉점에서 먹는것처럼 만족해요,1041,매콤대패삼겹덮밥
13376,jh,2018년 07월 23일,5,역시 맛있었어요 피클을 좀더많이주심 더좋을것같아요 깔끔하고 배달음식이 아닌 음닉점에서 먹는것처럼 만족해요,1041,스프라이트
13377,jh,2018년 07월 23일,5,역시 맛있었어요 피클을 좀더많이주심 더좋을것같아요 깔끔하고 배달음식이 아닌 음닉점에서 먹는것처럼 만족해요,1041,대패삼겹덮밥
13378,jh,2018년 07월 23일,5,역시 맛있었어요 피클을 좀더많이주심 더좋을것같아요 깔끔하고 배달음식이 아닌 음닉점에서 먹는것처럼 만족해요,1041,명란마요 가라아게 콤보
13379,ek,2018년 07월 23일,5,맛있어요. 양도많고 국굳,1040,대패삼겹덮밥
13380,ek,2018년 07월 23일,5,맛있어요. 양도많고 국굳,1040,코카콜라
13381,em,2018년 07월 22일,5,<U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495><U+0001F495>,1039,소불고기 비빔밥
13382,li,2018년 07월 22일,4,"음식도 물론 맛있지만 오늘 제일 멋있다고느꼈던 부분은 배달이었습니다! 예상시간보다 늦어져 전화를해볼까 하던 차에 먼저 전화가 왔고, 20분정도 늦어질것 같다는 사과를 받았습니다. 이후 음식이 도착해서도 배달해주신 분의 진심어린 사과로 오히려 셰플리에의 이미지가 좋아진 것 같습니다:)",1038,그라나파다노 김치볶음밥
13383,li,2018년 07월 22일,4,"음식도 물론 맛있지만 오늘 제일 멋있다고느꼈던 부분은 배달이었습니다! 예상시간보다 늦어져 전화를해볼까 하던 차에 먼저 전화가 왔고, 20분정도 늦어질것 같다는 사과를 받았습니다. 이후 음식이 도착해서도 배달해주신 분의 진심어린 사과로 오히려 셰플리에의 이미지가 좋아진 것 같습니다:)",1038,멘보샤
13384,ca,2018년 07월 22일,4,혼자 한끼 제대로 했네요 가라아케는 양이 좀 적었음 제가 한 대식하거든요,1037,두툼한 통등심 가츠동
13385,ca,2018년 07월 22일,4,혼자 한끼 제대로 했네요 가라아케는 양이 좀 적었음 제가 한 대식하거든요,1037,명란마요 가라아게 콤보
13386,so,2018년 07월 22일,4,늘 평타이상은 해주는 곳이네요,1036,두툼한 통등심 가츠동
13387,so,2018년 07월 22일,4,늘 평타이상은 해주는 곳이네요,1036,명란마요 가라아게 콤보
13388,xo,2018년 07월 22일,5,은근 색다른 맛이네요. 전주 한옥마을 느낌,1035,소불고기 비빔밥
13389,xo,2018년 07월 22일,5,매우 맛있어요 ㅎㅎ,1034,비빔명란 가라아케동
13390,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1033,매콤대패삼겹덮밥
13391,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1033,스프라이트
13392,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1032,매콤대패삼겹덮밥
13393,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1032,스프라이트
13394,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1032,밥추가
13395,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1031,소불고기 비빔밥
13396,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1031,페리에 레몬탄산수
13397,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1030,모둠나물 제육비빔밥
13398,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1030,스프라이트
13399,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1029,매콤대패삼겹덮밥
13400,n_,2018년 07월 22일,5,<U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E> <U+239B><U+239D>.<U+239B>° <U+035C><U+0296>°<U+239E>.<U+23A0><U+239E>,1029,스프라이트
13401,se,2018년 07월 22일,5,맛이 토핑된 버섯과 치즈 향 때문에 호불호가 갈릴 거 같지만 저는 여러번 잘 먹고 있어요.,1028,그라나파다노 김치볶음밥
13402,pe,2018년 07월 21일,4,맛 있네요. 허기져서 라이스 추가 했는데 양이 많아서 냉동실에 보관 ㅎ 종종 이용할께요,1027,그라나파다노 김치볶음밥
13403,pe,2018년 07월 21일,4,맛 있네요. 허기져서 밥추가 했는데 양이 많아서 냉동실에 보관 ㅎ 종종 이용할께요,1027,밥추가
13404,pe,2018년 07월 21일,4,맛 있네요. 허기져서 라이스 추가 했는데 양이 많아서 냉동실에 보관 ㅎ 종종 이용할께요,1027,순살 새우치킨 콤보 (반반)
13405,le,2018년 07월 21일,4,간단한 국물과 약간 짭잘한 반찬도 같이 있었으면합니다,1026,매콤대패삼겹덮밥
13406,ev,2018년 07월 21일,3,배달이 약속시간보다 늦어져 요기요에 연락했더니 매장으로 직접 연락하라고 연락처 알려주고 그곳으로 전화하니 요기요로 다시 연락하라는 황당한 말을해서 요기요에서 여기로 하라고 했다고하니까 주방이라고 사무실로 다시 하라고 하네요. 빠른배송 부탁한다는 글까지 남겼는데 예약시간도 훌쩍 넘겨 가져오고 무엇보다 대처방법이 요기요나 업체나 엉망진창이었어요.,1025,매콤대패삼겹덮밥
13407,gr,2018년 07월 20일,5,비빔밥 먹고싶으면 생각나는곳~,1024,소불고기 비빔밥
13408,gr,2018년 07월 20일,5,비빔밥 먹고싶으면 생각나는곳~,1024,멘보샤
13409,my,2018년 07월 20일,5,오늘 점심으로 시켜먹었는데 양도 많고 데리야끼 치킨이랑 곁들인 가지 버섯 등등 구성도 푸짐하고 완전 맛있었어요. 같이 먹은 회사 사람들도 맛있다고 극찬 ♡_♡ 다음에 다른메뉴로 또 시켜볼게요,1023,비빔명란 가라아케동
13410,in,2018년 07월 19일,5,깔끔하고 맛있어용 재료도 다 좋구요...번창하세용,1022,비빔명란 가라아케동
13411,sw,2018년 07월 19일,5,맛있어요! 그런데 배달이 약간 늦어요ㅜ,1021,모둠나물 제육비빔밥
13412,sw,2018년 07월 19일,5,맛있어요! 그런데 배달이 약간 늦어요ㅜ,1021,명란마요 가라아게 콤보
13413,sh,2018년 07월 19일,5,오늘도 맛있게 잘 먹었습니다^^,1020,그라나파다노 김치볶음밥
13414,re,2018년 07월 19일,5,좋아요!! 양이좀,1019,매콤대패삼겹덮밥
13415,re,2018년 07월 19일,5,좋아요!! 양이좀,1019,두툼한 통등심 가츠동
13416,th,2018년 07월 19일,5,배달도 빠르고 맛있었어요~!! 치킨데리야끼 치킨이 실하네요!,1018,비빔명란 가라아케동
13417,th,2018년 07월 19일,5,배달도 빠르고 맛있었어요~!! 치킨데리야끼 치킨이 실하네요!,1018,밥추가
13418,su,2018년 07월 19일,5,만족해여 맛있어요 최고,1017,그라나파다노 김치볶음밥
13419,so,2018년 07월 19일,5,먹을만 하네요. 또 이 메뉴를 먹을건 아니지만,1016,매콤대패삼겹덮밥
13420,so,2018년 07월 19일,5,먹을만 하네요. 또 이 메뉴를 먹을건 아니지만,1016,명란마요 가라아게 콤보
13421,sc,2018년 07월 19일,5,치킨데리야끼는 진리. 난 무교.,1015,비빔명란 가라아케동
13422,Ji,2018년 07월 18일,4,저번에 먹어보고 맘에 들어서 또 시키게 됬네요...! 김치볶음밥과 치킨조각은 예전에 이미 시켜 먹었던거고 새롭게 샐러드를 골라봤는데 빵조각이 물 먹은것처럼 바삭하지 않다는 것 빼곤 다 괜찮았어요. 치킨 가라아게를 추천합니다~,1014,그라나파다노 김치볶음밥
13423,Ji,2018년 07월 18일,4,저번에 먹어보고 맘에 들어서 또 시키게 됬네요...! 김치볶음밥과 치킨조각은 예전에 이미 시켜 먹었던거고 새롭게 샐러드를 골라봤는데 빵조각이 물 먹은것처럼 바삭하지 않다는 것 빼곤 다 괜찮았어요. 치킨 가라아게를 추천합니다~,1014,명란마요 가라아게 콤보
13424,Ji,2018년 07월 18일,4,저번에 먹어보고 맘에 들어서 또 시키게 됬네요...! 김치볶음밥과 치킨조각은 예전에 이미 시켜 먹었던거고 새롭게 샐러드를 골라봤는데 빵조각이 물 먹은것처럼 바삭하지 않다는 것 빼곤 다 괜찮았어요. 치킨 가라아게를 추천합니다~,1014,허니갈릭 닭가슴살 시저샐러드
13425,Ji,2018년 07월 18일,4,저번에 먹어보고 맘에 들어서 또 시키게 됬네요...! 김치볶음밥과 치킨조각은 예전에 이미 시켜 먹었던거고 새롭게 샐러드를 골라봤는데 빵조각이 물 먹은것처럼 바삭하지 않다는 것 빼곤 다 괜찮았어요. 치킨 가라아게를 추천합니다~,1014,명란마요 가라아게 콤보
13426,Ji,2018년 07월 18일,4,저번에 먹어보고 맘에 들어서 또 시키게 됬네요...! 김치볶음밥과 치킨조각은 예전에 이미 시켜 먹었던거고 새롭게 샐러드를 골라봤는데 빵조각이 물 먹은것처럼 바삭하지 않다는 것 빼곤 다 괜찮았어요. 치킨 가라아게를 추천합니다~,1014,명란마요 가라아게 콤보
13427,Ji,2018년 07월 18일,4,저번에 먹어보고 맘에 들어서 또 시키게 됬네요...! 김치볶음밥과 치킨조각은 예전에 이미 시켜 먹었던거고 새롭게 샐러드를 골라봤는데 빵조각이 물 먹은것처럼 바삭하지 않다는 것 빼곤 다 괜찮았어요. 치킨 가라아게를 추천합니다~,1014,비빔명란 가라아케동
